2026-05-13 09:43:42 [INF] AMS Home page opened {"ActionId":"247f3210-67b3-4dd1-b1c4-c914f858b8e9","ActionName":"Asset_management_Web_Core.Controllers.HomeController.Index (Asset management Web Core)","RequestId":"0HNLGODCALIQ3:00000001","RequestPath":"/","ConnectionId":"0HNLGODCALIQ3","MachineName":"BERINNOTEBOOK","ProcessId":19572,"ThreadId":16}
2026-05-13 09:43:42 [INF] HTTP GET / responded 200 in 548.5143 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGODCALIQ3:00000001","ConnectionId":"0HNLGODCALIQ3","MachineName":"BERINNOTEBOOK","ProcessId":19572,"ThreadId":16}
2026-05-13 09:55:14 [INF] AMS Home page opened {"ActionId":"9bf101f1-db62-4f26-9800-2dd9394c94ea","ActionName":"Asset_management_Web_Core.Controllers.HomeController.Index (Asset management Web Core)","RequestId":"0HNLGOJQV2QQ4:00000001","RequestPath":"/","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":7}
2026-05-13 09:55:15 [INF] HTTP GET / responded 200 in 466.0824 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000001","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":16}
2026-05-13 09:55:24 [INF] HTTP GET /Admin/DataCapture responded 200 in 96.6891 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000007","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":20}
2026-05-13 09:55:27 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 565.2730 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:0000000D","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":17}
2026-05-13 09:55:31 [INF] HTTP GET /Admin/DataCapture responded 200 in 14.5347 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000013","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":7}
2026-05-13 09:55:33 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 62.1040 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000017","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":22}
2026-05-13 09:55:35 [INF] HTTP GET /Admin/DataCapture responded 200 in 12.3082 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:0000001D","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":17}
2026-05-13 09:55:36 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 29.9570 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000021","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":23}
2026-05-13 09:55:37 [INF] HTTP GET /Admin/DataCapture responded 200 in 9.7635 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000027","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":16}
2026-05-13 09:55:39 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 132.7399 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:0000002B","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":23}
2026-05-13 09:55:40 [INF] HTTP GET /Admin/DataCapture responded 200 in 8.8429 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000031","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":17}
2026-05-13 09:55:41 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 28.1230 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000035","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":17}
2026-05-13 09:55:43 [INF] HTTP GET /Admin/DataCapture responded 200 in 11.8981 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:0000003B","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":22}
2026-05-13 09:55:44 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 23.9718 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:0000003F","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":20}
2026-05-13 09:55:48 [INF] HTTP GET /Admin/Lookups/Create responded 200 in 129.4820 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000045","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":17}
2026-05-13 09:55:59 [INF] HTTP POST /Admin/Lookups/Create responded 200 in 201.1641 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:0000004B","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":17}
2026-05-13 09:56:08 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 19.8986 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000051","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":10}
2026-05-13 09:56:10 [INF] HTTP GET /Admin/DataCapture responded 200 in 8.6362 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000057","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":20}
2026-05-13 09:56:11 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 19.7954 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:0000005D","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":17}
